type,pkt_count,mac,rssi,rate,noise_floor,channel,rx_local_timestamp_us,len,data,host_rx_us,host_rx_iso
CSI_DATA,10514,3c:dc:75:82:1e:a8,-23,11,-99,149,1556392130,234,"[-10,-15,-9,-15,-10,-17,-8,-19,-9,-21,-8,-18,-9,-19,-7,-21,-8,-22,-10,-24,-8,-23,-8,-22,-8,-24,-8,-23,-5,-22,-6,-23,-8,-25,-5,-24,-8,-22,-6,-22,-6,-23,-7,-22,-7,-24,-8,-24,-7,-25,-9,-22,-7,-23,-7,-25,-8,-23,-10,-24,-9,-23,-11,-26,-10,-25,-11,-24,-13,-26,-14,-24,-14,-21,-15,-26,-16,-26,-17,-24,-18,-24,-18,-24,-16,-26,-20,-27,-19,-23,-18,-23,-21,-25,-23,-24,-24,-24,-24,-25,-25,-27,-26,-25,-24,-26,-24,-25,-29,-24,-29,-24,-30,-23,0,0,0,0,0,0,-22,30,-25,31,-21,32,-19,29,-18,30,-18,31,-17,31,-20,33,-15,32,-16,29,-14,29,-13,28,-13,29,-12,31,-12,29,-9,28,-9,31,-10,30,-9,27,-9,25,-6,28,-9,26,-4,25,-6,25,-6,25,-4,22,-5,25,-2,25,-5,27,0,24,-3,23,-1,24,-3,24,-1,24,0,24,-2,26,0,24,0,23,-1,27,-1,24,1,25,1,25,0,26,0,25,-1,26,0,24,-3,24,-2,26,-2,23,0,23,-3,22,-3,22,-4,21,-4,22,-6,20,-7,19,-8,17]",1776323405153565,2026-04-16T15:10:05.153
CSI_DATA,10515,3c:dc:75:82:1e:a8,-24,11,-99,149,1556405130,234,"[8,15,8,18,6,18,5,21,6,21,4,22,2,21,2,23,0,22,-1,22,-2,24,-4,23,-4,25,-5,23,-7,22,-7,22,-8,23,-8,23,-8,22,-9,20,-10,21,-10,20,-10,21,-10,22,-14,21,-11,22,-13,20,-14,21,-13,19,-13,21,-14,20,-16,21,-16,22,-15,21,-18,23,-15,22,-14,23,-17,22,-19,22,-16,23,-17,23,-18,24,-21,23,-20,24,-20,23,-19,25,-20,24,-22,25,-21,24,-23,23,-24,26,-24,25,-26,24,-26,23,-28,25,-27,25,-27,23,0,0,0,0,0,0,21,30,20,29,23,29,21,28,23,29,20,29,17,29,19,30,18,28,17,28,17,28,17,25,17,26,16,25,15,28,15,27,15,27,13,25,11,24,11,25,14,26,10,24,12,24,9,23,9,23,8,21,10,23,10,23,8,23,11,22,6,21,8,22,6,22,7,22,8,21,3,25,4,23,5,21,5,26,5,22,4,22,4,24,1,25,2,23,-1,24,1,26,-2,23,-3,24,-4,23,-4,23,-6,21,-6,22,-7,19,-9,19,-11,17,-11,15,-12,13]",1776323405163955,2026-04-16T15:10:05.163
CSI_DATA,10516,3c:dc:75:82:1e:a8,-23,11,-99,149,1556418138,234,"[1,18,1,19,0,20,-1,19,-1,22,-2,21,-3,21,-2,21,-5,24,-6,23,-6,26,-7,23,-7,24,-7,25,-9,22,-10,23,-8,25,-8,25,-8,22,-8,22,-10,21,-8,23,-9,24,-8,23,-12,23,-8,23,-10,23,-10,22,-8,22,-7,23,-9,24,-10,24,-9,24,-8,26,-8,28,-7,28,-8,27,-7,28,-8,27,-5,29,-6,28,-5,32,-8,31,-6,33,-7,30,-5,31,-3,32,-3,35,-4,32,-5,35,-3,36,-4,36,-5,36,-5,34,-2,38,-2,37,-3,38,0,0,0,0,0,0,36,0,39,2,38,-1,35,1,38,0,36,0,36,0,36,0,35,-2,32,-1,33,-1,32,-4,32,-4,32,-2,34,-2,31,-3,32,-5,29,-4,27,-2,28,-3,27,-6,28,-3,23,-6,25,-5,24,-4,25,-6,26,-3,24,-7,25,-4,25,-8,21,-4,25,-5,23,-5,22,-6,23,-6,24,-7,24,-6,22,-6,25,-7,22,-6,24,-5,25,-6,25,-6,23,-6,23,-4,26,-7,24,-3,26,-5,22,-1,21,-2,23,-1,23,-1,19,-1,22,2,19,3,19,4,18,4]",1776323405175805,2026-04-16T15:10:05.175
CSI_DATA,10517,3c:dc:75:82:1e:a8,-23,11,-99,149,1556431130,234,"[13,-12,15,-11,17,-11,18,-11,18,-11,18,-10,20,-9,19,-9,21,-11,24,-8,24,-6,23,-7,25,-6,25,-5,25,-1,24,-3,23,-6,26,-4,23,-5,24,-3,23,-2,25,-5,26,-2,25,-3,26,-1,23,-5,22,-3,25,-3,25,0,25,-4,25,-4,29,-1,26,-1,26,-3,29,-5,29,-7,27,-5,28,-6,30,-5,29,-7,30,-6,29,-10,29,-5,32,-9,29,-8,28,-9,29,-10,33,-12,32,-11,35,-9,36,-10,34,-13,33,-11,34,-9,36,-11,35,-12,36,-11,0,0,0,0,0,0,-12,-37,-10,-38,-13,-35,-12,-31,-13,-33,-12,-32,-12,-32,-11,-35,-11,-32,-11,-30,-9,-30,-13,-27,-14,-28,-10,-30,-12,-31,-12,-27,-12,-29,-11,-27,-9,-26,-12,-26,-13,-24,-11,-26,-12,-22,-10,-23,-10,-23,-11,-21,-13,-23,-14,-22,-10,-24,-12,-19,-10,-19,-11,-24,-10,-21,-12,-21,-11,-22,-11,-24,-10,-21,-12,-23,-12,-23,-11,-21,-11,-20,-11,-21,-11,-22,-11,-23,-8,-22,-12,-22,-8,-21,-9,-25,-6,-22,-6,-21,-5,-22,-6,-20,-4,-21,-1,-22,-1,-21,0,-18,3,-18]",1776323405188572,2026-04-16T15:10:05.188
CSI_DATA,10518,3c:dc:75:82:1e:a8,-23,11,-99,149,1556444130,234,"[-13,-12,-12,-12,-14,-15,-12,-17,-12,-17,-11,-19,-10,-21,-9,-21,-10,-21,-9,-20,-7,-24,-6,-23,-8,-24,-8,-24,-4,-24,-5,-23,-7,-24,-3,-23,-4,-24,-3,-23,-1,-23,-4,-25,-3,-24,-4,-22,0,-25,-5,-24,-2,-25,-1,-25,-3,-24,-3,-25,-2,-25,0,-26,-1,-27,-2,-26,-2,-28,-2,-31,-3,-26,-4,-30,-2,-29,-4,-30,-4,-30,-6,-31,-5,-30,-4,-32,-4,-31,-6,-32,-4,-33,-5,-32,-7,-33,-5,-35,-7,-36,-7,-35,-6,-36,-4,-36,-9,-38,-8,-36,-7,-37,0,0,0,0,0,0,-36,6,-38,7,-37,8,-34,5,-36,6,-34,6,-35,8,-34,7,-33,5,-32,5,-32,5,-30,5,-32,6,-30,6,-31,5,-30,4,-32,6,-30,7,-27,4,-29,5,-28,8,-28,4,-25,5,-25,5,-25,2,-24,6,-25,5,-24,5,-26,3,-23,7,-22,5,-24,3,-23,5,-22,6,-23,5,-24,3,-23,3,-23,4,-25,4,-24,3,-23,3,-26,2,-25,3,-25,3,-24,2,-27,2,-24,0,-25,-2,-24,-3,-24,-3,-22,-5,-22,-4,-21,-4,-19,-6,-19,-8,-17,-7,-15,-9]",1776323405201085,2026-04-16T15:10:05.201
CSI_DATA,10519,3c:dc:75:82:1e:a8,-23,11,-99,149,1556457130,234,"[-12,12,-13,10,-16,10,-19,11,-19,10,-19,8,-19,6,-20,7,-23,6,-21,5,-24,5,-22,5,-25,5,-23,4,-23,1,-23,2,-24,1,-23,-1,-23,0,-23,-1,-24,-3,-23,-2,-22,-1,-25,0,-26,-4,-24,-1,-22,-2,-24,-4,-23,-3,-27,-2,-25,-2,-29,-4,-25,-6,-27,-6,-28,-3,-27,-4,-26,-2,-29,-1,-28,-3,-27,-3,-29,-3,-29,-2,-31,-5,-32,-5,-32,-3,-29,-3,-31,-5,-32,-3,-32,-5,-33,-7,-36,-5,-33,-3,-34,-7,-34,-7,-38,-4,-36,-7,-36,-7,0,0,0,0,0,0,-9,36,-7,35,-7,38,-6,34,-8,33,-5,35,-6,34,-9,37,-7,33,-6,31,-8,30,-8,28,-7,29,-8,29,-6,32,-4,29,-8,31,-5,28,-8,26,-6,26,-6,26,-8,25,-4,28,-9,24,-9,23,-8,23,-6,22,-5,26,-6,25,-3,23,-5,21,-5,23,-8,21,-7,23,-6,21,-9,25,-7,23,-8,21,-9,23,-8,20,-5,20,-8,22,-11,24,-9,23,-11,21,-10,22,-12,20,-14,20,-13,20,-12,17,-15,18,-13,16,-15,15,-17,13,-16,12,-14,10,-17,7]",1776323405212235,2026-04-16T15:10:05.212
CSI_DATA,10520,3c:dc:75:82:1e:a8,-24,11,-99,149,1556470130,234,"[12,14,11,15,9,16,8,18,7,19,6,19,7,21,6,21,5,22,5,22,2,24,2,23,2,25,1,24,-1,22,-2,23,-1,25,-4,26,-3,22,-4,21,-5,22,-4,23,-5,24,-4,24,-7,24,-3,23,-6,24,-7,24,-7,22,-6,24,-8,23,-9,25,-10,23,-9,23,-9,25,-8,26,-7,26,-8,27,-8,26,-8,28,-9,27,-9,29,-11,27,-12,31,-11,29,-10,29,-12,29,-10,32,-11,30,-12,31,-12,33,-12,33,-16,31,-16,31,-14,35,-16,32,-15,33,0,0,0,0,0,0,32,18,32,17,32,15,29,17,32,18,30,16,31,17,29,19,29,18,26,16,26,15,26,16,25,17,25,17,27,17,26,15,25,15,24,16,22,16,22,17,23,15,21,18,20,14,19,15,19,16,17,15,19,16,19,13,18,16,20,12,19,15,18,16,17,16,18,14,17,15,16,17,16,16,16,15,17,17,16,18,17,17,16,18,14,19,16,17,14,19,15,20,11,21,13,20,9,21,9,20,8,21,7,21,5,19,5,20,1,19,2,19,-1,19]",1776323405223385,2026-04-16T15:10:05.223
CSI_DATA,10521,3c:dc:75:82:1e:a8,-23,11,-99,149,1556483155,234,"[-15,7,-16,7,-18,4,-19,5,-19,6,-19,3,-20,3,-22,2,-23,5,-23,1,-23,2,-22,2,-24,2,-26,0,-23,-1,-22,1,-24,1,-25,-1,-22,-1,-23,-1,-23,-2,-24,1,-23,0,-23,1,-25,-2,-23,2,-25,0,-24,0,-22,0,-25,3,-24,3,-26,0,-26,1,-25,2,-27,3,-28,3,-26,4,-27,9,-30,5,-29,6,-29,5,-28,9,-29,10,-30,11,-29,8,-29,9,-32,11,-30,13,-31,12,-33,9,-32,15,-32,15,-32,13,-32,13,-32,17,-32,16,-32,14,0,0,0,0,0,0,16,34,17,33,20,31,19,29,20,28,20,27,20,26,19,30,20,27,17,26,19,24,17,25,22,27,18,25,20,23,18,23,22,23,21,22,17,22,20,18,22,17,18,19,17,18,17,18,17,18,18,17,17,18,20,14,18,17,20,12,17,15,19,16,18,14,20,13,20,12,18,17,18,15,19,14,20,16,19,14,17,13,20,13,19,16,21,13,19,15,22,12,19,13,19,15,14,15,15,15,14,16,15,15,14,15,12,18,11,15,10,17,9,16]",1776323405233971,2026-04-16T15:10:05.233
CSI_DATA,10522,3c:dc:75:82:1e:a8,-23,11,-99,149,1556496130,234,"[16,-6,16,-7,19,-6,19,-5,20,-6,19,-4,21,-2,22,-1,26,-1,23,-1,24,-1,24,1,26,0,25,1,23,4,24,2,25,0,25,3,24,2,22,3,24,5,25,3,23,2,25,2,24,6,24,0,23,3,26,4,24,3,24,1,25,3,28,2,27,2,28,3,29,1,29,0,26,0,30,-3,30,-1,30,-2,29,-2,31,-5,29,-3,33,-3,31,-3,30,-4,32,-5,32,-6,34,-5,35,-4,36,-7,34,-10,36,-6,36,-4,38,-10,36,-7,38,-8,0,0,0,0,0,0,-8,-37,-8,-38,-11,-35,-9,-34,-11,-35,-10,-34,-10,-34,-8,-34,-11,-33,-9,-30,-9,-30,-11,-28,-12,-31,-10,-30,-11,-30,-14,-28,-13,-27,-11,-27,-9,-26,-11,-27,-14,-24,-11,-25,-11,-23,-10,-24,-11,-24,-10,-23,-11,-23,-13,-23,-11,-24,-14,-20,-12,-21,-12,-21,-11,-20,-14,-20,-12,-20,-12,-23,-11,-23,-13,-20,-11,-22,-12,-20,-13,-18,-13,-20,-14,-22,-12,-21,-11,-21,-14,-22,-12,-20,-12,-24,-8,-22,-8,-21,-8,-22,-7,-21,-5,-20,-3,-22,-3,-19,-3,-19,-1,-20]",1776323405245373,2026-04-16T15:10:05.245
CSI_DATA,10523,3c:dc:75:82:1e:a8,-23,11,-99,149,1556509130,234,"[-4,-17,-3,-17,0,-19,1,-22,0,-20,1,-20,4,-20,5,-21,5,-23,5,-23,7,-23,6,-23,8,-23,7,-22,9,-20,10,-22,9,-24,10,-21,9,-21,11,-20,10,-21,10,-21,10,-21,11,-22,14,-21,9,-23,9,-21,13,-22,11,-21,9,-24,10,-22,13,-24,11,-23,11,-23,11,-26,11,-26,10,-26,10,-27,11,-26,10,-28,11,-26,9,-29,11,-30,10,-30,9,-30,10,-29,9,-30,8,-32,9,-31,11,-30,9,-34,9,-35,10,-33,10,-33,9,-37,9,-36,9,-35,0,0,0,0,0,0,-33,-10,-35,-10,-38,-8,-33,-8,-33,-7,-34,-7,-33,-6,-35,-8,-31,-7,-33,-7,-31,-5,-31,-6,-31,-5,-29,-6,-31,-7,-30,-4,-29,-3,-27,-3,-27,-5,-26,-3,-29,-2,-25,-5,-26,-2,-24,-2,-24,-5,-23,-3,-26,-3,-24,-1,-25,-3,-23,0,-21,-2,-23,-2,-22,-3,-24,0,-24,-2,-25,-3,-22,-3,-23,-2,-23,-2,-21,-1,-22,-2,-25,-3,-24,-3,-22,-3,-23,-5,-25,-2,-24,-6,-23,-5,-23,-6,-22,-7,-20,-9,-20,-8,-18,-8,-19,-10,-17,-9,-15,-10,-14,-11]",1776323405266181,2026-04-16T15:10:05.266
CSI_DATA,10524,3c:dc:75:82:1e:a8,-23,11,-99,149,1556522130,234,"[-16,-4,-17,-7,-18,-6,-20,-9,-19,-9,-20,-9,-17,-11,-18,-12,-18,-14,-19,-14,-19,-17,-18,-14,-20,-17,-19,-16,-16,-18,-16,-18,-18,-17,-15,-20,-16,-17,-14,-18,-12,-18,-16,-18,-14,-20,-16,-18,-17,-20,-14,-17,-14,-20,-14,-20,-14,-19,-16,-20,-13,-19,-15,-23,-15,-21,-16,-23,-16,-24,-18,-21,-18,-20,-19,-21,-17,-23,-20,-24,-19,-24,-22,-24,-17,-24,-19,-26,-20,-23,-19,-25,-21,-23,-23,-23,-22,-25,-22,-26,-24,-26,-24,-26,-23,-27,-21,-28,-26,-29,-25,-28,-24,-28,0,0,0,0,0,0,-28,24,-29,24,-28,26,-28,21,-27,23,-28,22,-25,24,-26,22,-27,24,-25,20,-24,21,-24,20,-23,21,-23,21,-25,19,-20,21,-23,24,-21,21,-24,18,-19,17,-21,19,-23,16,-18,20,-20,18,-21,17,-18,18,-18,17,-17,19,-18,17,-16,17,-18,15,-19,15,-18,16,-17,19,-18,16,-19,18,-20,16,-18,16,-19,16,-19,16,-17,16,-18,15,-19,16,-19,16,-20,13,-20,16,-20,10,-21,11,-21,10,-20,10,-21,8,-20,7,-21,7,-21,5,-21,3,-19,5,-19,0]",1776323405285500,2026-04-16T15:10:05.285
CSI_DATA,10525,3c:dc:75:82:1e:a8,-24,11,-99,149,1556535130,234,"[-16,-1,-18,-1,-18,-4,-19,-4,-20,-5,-19,-5,-20,-5,-21,-6,-22,-7,-22,-8,-22,-9,-22,-8,-22,-8,-21,-9,-19,-10,-22,-7,-23,-8,-23,-9,-21,-6,-20,-8,-20,-10,-23,-6,-23,-7,-23,-7,-23,-8,-22,-5,-22,-6,-23,-7,-23,-5,-25,-3,-25,-4,-26,-5,-25,-4,-26,-4,-27,-3,-29,-1,-27,0,-28,0,-27,0,-28,1,-28,0,-30,5,-31,4,-31,4,-29,6,-28,7,-32,7,-31,9,-30,8,-34,8,-33,9,-32,12,-32,10,-34,13,-34,15,-32,13,-34,16,0,0,0,0,0,0,17,32,16,32,19,32,19,28,19,29,20,27,19,26,20,28,20,26,20,25,20,23,20,23,23,24,23,24,19,22,23,20,22,20,21,17,19,19,22,15,25,15,21,17,22,13,20,15,19,15,21,14,23,14,22,11,22,13,23,7,20,10,23,11,21,10,22,7,22,6,22,10,22,8,20,7,24,9,22,6,22,8,22,6,24,7,22,5,21,7,25,5,22,7,23,8,21,7,20,7,20,8,22,9,19,7,18,11,18,9,16,9,15,10]",1776323405302081,2026-04-16T15:10:05.302
CSI_DATA,10526,3c:dc:75:82:1e:a8,-23,11,-99,149,1556548130,234,"[-4,18,-5,18,-6,19,-7,20,-7,20,-9,18,-10,20,-10,19,-13,21,-10,20,-13,21,-12,20,-13,22,-13,23,-14,19,-14,20,-12,22,-15,22,-12,19,-12,18,-13,18,-13,21,-12,20,-11,22,-14,20,-10,22,-12,22,-14,22,-11,21,-9,24,-10,24,-14,24,-12,24,-11,24,-10,25,-10,26,-9,27,-7,28,-7,29,-6,30,-6,29,-5,32,-5,30,-6,32,-5,31,-5,31,-5,34,-4,32,-3,33,-2,35,1,36,0,36,-2,34,-2,37,4,37,4,37,3,37,0,0,0,0,0,0,36,-4,39,-5,36,-7,33,-6,36,-7,35,-7,33,-9,34,-7,34,-9,30,-8,32,-9,30,-8,32,-11,30,-9,29,-12,27,-13,28,-13,26,-13,25,-10,26,-12,24,-14,25,-12,22,-12,22,-12,23,-10,20,-13,21,-12,20,-15,21,-14,18,-17,19,-13,21,-15,19,-15,17,-16,16,-17,20,-14,19,-15,18,-13,20,-16,19,-15,18,-16,16,-17,19,-18,17,-17,18,-16,17,-19,20,-15,20,-17,19,-13,18,-13,19,-12,17,-12,18,-11,20,-9,17,-9,17,-9,17,-6]",1776323405316602,2026-04-16T15:10:05.316
CSI_DATA,10527,3c:dc:75:82:1e:a8,-24,11,-99,149,1556561745,234,"[12,12,12,14,11,15,9,18,9,19,9,20,7,21,6,21,5,23,4,22,5,24,3,23,3,26,2,24,-3,21,-4,23,-3,25,-5,23,-4,22,-6,22,-7,24,-7,22,-6,22,-6,24,-8,22,-4,23,-8,23,-10,22,-12,21,-8,22,-9,22,-14,22,-13,24,-14,23,-13,23,-12,21,-11,23,-11,27,-13,25,-12,25,-15,25,-15,26,-17,25,-16,26,-16,26,-18,28,-17,27,-17,27,-18,26,-20,26,-21,28,-19,28,-22,27,-23,27,-24,28,-24,28,-22,26,0,0,0,0,0,0,22,26,24,26,26,28,22,25,24,25,22,27,22,28,21,27,20,25,19,26,18,27,19,26,17,24,17,23,19,26,18,24,18,25,17,24,12,24,12,23,15,24,10,24,12,22,11,23,11,23,9,21,11,22,11,21,10,22,13,20,8,20,8,22,6,24,8,22,7,21,5,25,5,24,6,21,5,24,3,22,6,22,5,23,4,24,3,25,0,23,-1,24,-1,23,-2,23,-4,23,-5,22,-7,21,-7,20,-8,18,-9,16,-9,17,-11,15,-10,14]",1776323405330322,2026-04-16T15:10:05.330
CSI_DATA,10528,3c:dc:75:82:1e:a8,-24,11,-99,149,1556574207,234,"[-4,-17,-2,-17,-3,-19,0,-20,-1,-21,0,-19,0,-22,2,-20,2,-23,2,-22,4,-24,5,-22,6,-25,3,-24,7,-20,8,-22,6,-23,8,-25,5,-22,7,-23,6,-20,6,-23,7,-24,7,-23,8,-23,5,-22,6,-22,7,-22,7,-22,5,-24,5,-24,8,-25,6,-25,6,-24,5,-27,5,-27,3,-27,4,-28,5,-27,2,-28,3,-28,2,-30,3,-28,3,-32,3,-31,1,-32,2,-33,0,-33,-1,-30,1,-34,1,-37,0,-34,1,-34,1,-36,-1,-37,-2,-34,-3,-37,0,0,0,0,0,0,-36,1,-37,4,-36,5,-35,4,-34,3,-33,4,-34,4,-34,5,-34,6,-31,3,-32,6,-30,5,-30,7,-31,5,-30,4,-28,6,-29,6,-28,8,-26,4,-28,6,-26,7,-27,5,-23,8,-24,7,-24,5,-22,7,-25,7,-23,8,-24,6,-22,9,-21,6,-23,7,-22,6,-20,10,-21,9,-23,6,-22,9,-21,8,-23,9,-22,10,-21,10,-22,7,-23,9,-21,8,-20,7,-24,8,-22,5,-25,6,-22,4,-21,5,-22,3,-20,3,-20,3,-22,0,-20,-1,-18,-2,-19,-3]",1776323405342295,2026-04-16T15:10:05.342
CSI_DATA,10529,3c:dc:75:82:1e:a8,-24,11,-99,149,1556600130,234,"[-16,-5,-17,-5,-17,-8,-18,-10,-18,-7,-19,-9,-19,-9,-19,-9,-20,-11,-20,-11,-21,-12,-20,-11,-22,-12,-21,-12,-18,-14,-19,-12,-20,-12,-20,-14,-20,-11,-20,-11,-18,-11,-21,-12,-23,-9,-21,-11,-23,-11,-22,-6,-21,-8,-23,-10,-22,-9,-23,-8,-24,-8,-24,-8,-25,-7,-25,-6,-27,-6,-28,-3,-27,-1,-28,-1,-28,-4,-29,-1,-29,0,-31,2,-29,1,-31,3,-29,4,-31,6,-30,6,-32,8,-33,8,-31,9,-34,8,-32,11,-33,11,-34,9,-34,12,-33,14,-33,14,0,0,0,0,0,0,16,31,18,30,19,30,19,27,20,30,21,26,22,27,21,27,22,25,21,24,21,20,22,21,23,21,24,20,23,21,25,17,25,18,23,16,22,18,22,14,24,13,23,15,23,10,22,12,22,12,22,10,23,10,22,7,23,8,25,3,22,6,25,6,21,6,22,4,22,4,23,4,24,5,23,3,23,4,24,2,23,0,24,3,25,3,24,2,23,0,25,1,23,3,24,2,23,2,21,2,23,3,20,2,20,4,21,5,19,5,18,4,18,7]",1776323405354869,2026-04-16T15:10:05.354
CSI_DATA,10530,3c:dc:75:82:1e:a8,-23,11,-99,149,1556613130,234,"[-10,14,-12,14,-12,15,-15,15,-15,15,-15,16,-17,17,-18,15,-18,16,-18,14,-21,16,-19,15,-20,15,-19,16,-19,13,-20,13,-20,16,-21,13,-19,15,-18,14,-19,14,-19,16,-17,15,-19,15,-19,16,-18,17,-17,17,-20,16,-19,16,-16,19,-16,18,-19,20,-18,21,-17,20,-17,22,-18,22,-13,23,-15,25,-15,25,-13,27,-13,27,-11,28,-14,26,-11,29,-12,29,-11,31,-10,31,-9,32,-8,31,-9,33,-9,34,-7,34,-10,35,-8,36,-6,37,-5,38,-3,38,0,0,0,0,0,0,35,3,36,2,38,0,36,1,37,-1,35,-1,34,-3,35,-2,33,-4,33,-3,33,-7,30,-6,31,-7,28,-7,31,-7,28,-9,30,-11,28,-9,27,-9,27,-9,25,-12,27,-8,24,-11,24,-12,23,-10,21,-11,22,-11,22,-13,21,-12,19,-16,20,-13,22,-13,20,-13,17,-16,18,-15,19,-16,19,-16,19,-16,17,-15,17,-15,17,-18,18,-16,18,-19,16,-18,17,-15,18,-19,19,-15,19,-18,19,-16,17,-14,19,-14,17,-14,16,-11,17,-10,18,-10,16,-9,17,-9]",1776323405365816,2026-04-16T15:10:05.365
CSI_DATA,10531,3c:dc:75:82:1e:a8,-23,11,-99,149,1556626130,234,"[12,12,12,14,12,16,11,18,13,17,11,18,9,20,11,19,11,22,11,20,9,23,9,21,10,24,10,22,8,23,8,23,10,24,8,23,9,22,8,21,8,22,11,22,10,22,10,24,6,24,13,21,10,23,10,23,11,23,14,22,13,22,12,25,14,23,13,23,16,24,18,23,15,21,19,21,19,23,20,24,20,23,22,22,19,23,23,22,22,21,24,21,24,22,26,19,26,21,27,21,30,22,29,19,29,23,27,20,33,20,32,20,34,20,0,0,0,0,0,0,19,-34,18,-33,17,-35,15,-31,16,-33,13,-32,13,-32,15,-33,12,-32,12,-31,11,-29,9,-30,8,-31,7,-31,9,-29,6,-30,5,-31,4,-30,6,-29,6,-26,2,-29,5,-27,1,-26,1,-26,2,-25,1,-25,1,-25,-2,-25,2,-26,-2,-24,-2,-22,-2,-24,1,-23,-3,-23,-1,-22,0,-26,-2,-25,-2,-24,-4,-25,-2,-22,-5,-21,-3,-24,-3,-25,-4,-24,-5,-23,-5,-24,-1,-25,-2,-26,-2,-24,-2,-21,1,-23,-1,-21,0,-21,2,-22,2,-20,3,-18,4,-17]",1776323405377724,2026-04-16T15:10:05.377
CSI_DATA,10532,3c:dc:75:82:1e:a8,-23,11,-99,149,1556639130,234,"[16,-6,19,-6,20,-3,21,-5,21,-4,21,-5,21,-2,21,-1,24,-2,24,-1,25,0,25,0,25,1,24,0,22,4,24,1,26,0,25,2,24,0,22,2,24,3,24,2,24,1,27,1,26,3,24,-1,24,0,25,2,25,2,24,-1,25,-1,29,1,28,1,27,0,28,-1,28,-3,27,-3,30,-5,28,-3,28,-6,30,-5,31,-8,30,-8,32,-8,30,-8,31,-7,30,-10,32,-11,31,-9,32,-10,35,-12,32,-14,33,-11,34,-13,35,-14,35,-14,34,-15,0,0,0,0,0,0,-17,-34,-15,-34,-18,-32,-16,-32,-17,-28,-19,-30,-18,-30,-18,-31,-17,-29,-17,-28,-17,-27,-18,-26,-20,-27,-18,-25,-19,-27,-19,-24,-20,-25,-19,-22,-16,-22,-17,-20,-19,-18,-17,-20,-19,-17,-18,-19,-17,-20,-18,-18,-18,-17,-19,-17,-18,-19,-21,-14,-18,-16,-18,-16,-18,-16,-18,-15,-19,-13,-19,-16,-20,-14,-19,-13,-19,-15,-19,-14,-19,-12,-20,-14,-18,-15,-19,-14,-18,-16,-21,-15,-19,-16,-19,-16,-16,-15,-17,-15,-16,-16,-15,-15,-12,-16,-12,-16,-12,-18,-10,-16,-9,-15]",1776323405389345,2026-04-16T15:10:05.389
CSI_DATA,10533,3c:dc:75:82:1e:a8,-23,11,-99,149,1556652130,234,"[-6,-17,-4,-17,-4,-19,-4,-20,-3,-20,-1,-20,0,-21,0,-22,0,-24,1,-24,3,-25,3,-23,0,-25,2,-25,4,-23,6,-23,2,-25,4,-25,1,-24,4,-22,5,-23,5,-25,4,-23,3,-24,6,-24,1,-24,3,-23,6,-25,4,-24,3,-25,3,-25,4,-27,5,-26,4,-25,4,-27,5,-28,2,-28,1,-30,2,-27,-1,-31,0,-28,-2,-30,0,-31,-1,-33,-2,-30,-1,-32,-1,-31,-1,-33,-3,-33,-2,-34,-3,-36,-3,-35,-3,-35,-5,-35,-7,-38,-6,-35,-7,-36,0,0,0,0,0,0,-37,6,-37,8,-36,8,-34,6,-35,8,-34,8,-34,10,-35,8,-32,9,-32,9,-32,9,-30,8,-31,8,-29,10,-30,8,-29,11,-30,11,-27,12,-26,9,-26,9,-27,11,-26,10,-23,12,-23,9,-24,8,-22,9,-22,8,-20,12,-24,8,-21,12,-20,11,-22,10,-22,10,-19,14,-21,12,-22,10,-22,10,-21,11,-23,10,-21,9,-20,11,-21,11,-23,11,-20,12,-21,10,-22,12,-22,9,-23,10,-23,7,-22,7,-24,5,-20,6,-21,4,-21,3,-20,4,-20,1,-19,-1]",1776323405399921,2026-04-16T15:10:05.399
CSI_DATA,10534,3c:dc:75:82:1e:a8,-23,11,-99,149,1556665130,234,"[-4,17,-4,18,-7,18,-8,20,-9,21,-10,17,-13,18,-13,17,-15,17,-15,17,-17,14,-19,15,-20,16,-21,16,-20,11,-20,10,-22,12,-23,8,-22,9,-23,9,-22,6,-24,7,-22,6,-23,8,-26,4,-23,5,-24,3,-26,2,-26,3,-25,4,-25,2,-28,1,-26,0,-26,0,-28,2,-29,0,-28,1,-29,0,-29,-3,-30,-1,-30,-2,-31,0,-29,-5,-34,-4,-29,-4,-31,-4,-30,-4,-32,-5,-33,-6,-36,-9,-35,-10,-36,-8,-31,-9,-34,-11,-37,-12,-36,-12,-35,-11,0,0,0,0,0,0,-16,34,-18,35,-17,34,-17,29,-17,30,-16,29,-17,30,-22,30,-20,31,-18,25,-18,26,-19,25,-19,24,-22,24,-22,23,-20,22,-21,24,-20,21,-21,19,-21,19,-19,20,-21,18,-19,17,-20,15,-20,15,-20,15,-21,16,-18,15,-22,15,-19,15,-20,12,-21,11,-22,12,-20,12,-20,11,-22,9,-23,8,-22,11,-25,10,-23,8,-23,8,-22,6,-25,5,-24,5,-24,2,-26,5,-23,1,-28,0,-22,-2,-22,-3,-22,-5,-21,-4,-21,-7,-21,-11,-17,-9,-16,-11,-14,-12]",1776323405413699,2026-04-16T15:10:05.413
